0.64081826831589,0.144624167459562,0.204091341579448,0.0104662226450999
0.715757575757576,0.175757575757576,0.0981818181818182,0.0103030303030303
0.367256637168142,0.0309734513274336,0.59070796460177,0.0110619469026549
0.810705973622963,0.137315748642358,0.0418929402637704,0.0100853374709077
0.376731301939058,0.313019390581717,0.299168975069252,0.0110803324099723
0.89171974522293,0,0.0828025477707006,0.0254777070063694
0.088135593220339,0.0474576271186441,0.861016949152542,0.00338983050847458
0.691542288557214,0.275290215588723,0.0182421227197347,0.0149253731343284
0.915451895043732,0.0160349854227405,0.0626822157434402,0.00583090379008746
0.929133858267717,0.047244094488189,0.015748031496063,0.0078740157480315
0.0769230769230769,0.457264957264957,0.452991452991453,0.0128205128205128
0.964285714285714,0,0.0142857142857143,0.0214285714285714
0.294117647058824,0,0.647058823529412,0.0588235294117647
0.818181818181818,0,0.181818181818182,0
0.0293040293040293,0.0512820512820513,0.915750915750916,0.00366300366300366
0.878205128205128,0.0448717948717949,0.0192307692307692,0.0576923076923077
0.626398210290828,0.355704697986577,0.0178970917225951,0
0.984276729559748,0.00314465408805031,0.00628930817610063,0.00628930817610063
0.04,0.18,0.78,0
0.990196078431373,0,0,0.00980392156862745
0.68,0.24,0.08,0
0.109090909090909,0.612121212121212,0.260606060606061,0.0181818181818182
0,0.0869565217391304,0.91304347826087,0
0,0,0,1
0.978260869565217,0,0.0144927536231884,0.0072463768115942
0.214285714285714,0,0.785714285714286,0
0.666666666666667,0,0,0.333333333333333
0,0,1,0
1,0,0,0
0.5,0.5,0,0
0.0187265917602996,0.0411985018726592,0.936329588014981,0.00374531835205993
0.925675675675676,0.027027027027027,0,0.0472972972972973
0,0.375,0.375,0.25
0.892255892255892,0.107744107744108,0,0
0.1,0.846666666666667,0.0533333333333333,0
0.985826771653543,0.0031496062992126,0.0062992125984252,0.0047244094488189
0,0,0,1
0.0909090909090909,0.727272727272727,0.181818181818182,0
0.0256410256410256,0.0256410256410256,0.948717948717949,0
0.956521739130435,0,0,0.0434782608695652
1,0,0,0
0.384615384615385,0.461538461538462,0.153846153846154,0
1,0,0,0
0.296296296296296,0.037037037037037,0.592592592592593,0.0740740740740741
0.072463768115942,0.72463768115942,0.195652173913043,0.0072463768115942
0,1,0,0
0,0.0454545454545455,0.954545454545455,0
0.991452991452991,0,0,0.00854700854700855
0.904761904761905,0,0.0952380952380952,0
0.75,0,0.25,0
0,0,1,0
0,0,0,1
1,0,0,0
1,0,0,0
0,1,0,0
0.0127659574468085,0.0127659574468085,0.970212765957447,0.00425531914893617
0.0625,0.25,0.6875,0
0.937931034482759,0.0275862068965517,0,0.0344827586206897
0.333333333333333,0,0,0.666666666666667
0,0,0.5,0.5
0,0.75,0.25,0
0.95,0.05,0,0
0.803418803418803,0.196581196581197,0,0
0.104895104895105,0.867132867132867,0.027972027972028,0
0,0.428571428571429,0.571428571428571,0
0.991289198606272,0.00348432055749129,0.00174216027874564,0.00348432055749129
0.934426229508197,0,0.0491803278688525,0.0163934426229508
0,1,0,0
0.333333333333333,0,0.666666666666667,0
0,0.0263157894736842,0.973684210526316,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0.75,0.25,0
1,0,0,0
0.571428571428571,0.0714285714285714,0.214285714285714,0.142857142857143
0,0,1,0
0.588235294117647,0.411764705882353,0,0
0,0.768595041322314,0.223140495867769,0.00826446280991736
0,0,1,0
0,0.111111111111111,0.888888888888889,0
1,0,0,0
0.923076923076923,0,0,0.0769230769230769
0.714285714285714,0,0.285714285714286,0
1,0,0,0
0,0,1,0
1,0,0,0
0.333333333333333,0,0.666666666666667,0
0.00862068965517241,0.0129310344827586,0.974137931034483,0.00431034482758621
0,0.75,0.25,0
0.0833333333333333,0.0833333333333333,0.833333333333333,0
1,0,0,0
0.891566265060241,0.0481927710843374,0,0.0602409638554217
0,0,0,1
1,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
0,0,1,0
0.931818181818182,0.0681818181818182,0,0
1,0,0,0
0.636363636363636,0.363636363636364,0,0
