1,2
3,4
5,6
7,8
9,10
11,12
13,14
15,16
17,18
19,20
21,22
23,24
25,26
27,28
29,30
31,32
33,34
35,36
37,38
39,40
41,42
43,44
-1,-1
-1,-1
45,46
47,48
-1,-1
-1,-1
49,50
51,52
53,54
55,56
57,58
59,60
-1,-1
61,62
63,64
-1,-1
-1,-1
65,66
67,68
69,70
-1,-1
-1,-1
-1,-1
71,72
-1,-1
-1,-1
73,74
-1,-1
-1,-1
75,76
-1,-1
77,78
79,80
81,82
83,84
-1,-1
85,86
-1,-1
87,88
89,90
91,92
93,94
-1,-1
95,96
97,98
99,100
101,102
-1,-1
103,104
-1,-1
-1,-1
-1,-1
-1,-1
105,106
107,108
-1,-1
-1,-1
109,110
111,112
113,114
115,116
117,118
119,120
-1,-1
121,122
123,124
-1,-1
125,126
127,128
129,130
-1,-1
131,132
133,134
135,136
-1,-1
137,138
139,140
141,142
143,144
145,146
147,148
149,150
-1,-1
151,152
153,154
-1,-1
-1,-1
-1,-1
155,156
157,158
159,160
161,162
-1,-1
163,164
-1,-1
165,166
167,168
-1,-1
169,170
-1,-1
-1,-1
-1,-1
171,172
-1,-1
-1,-1
173,174
175,176
-1,-1
-1,-1
177,178
179,180
181,182
-1,-1
-1,-1
-1,-1
183,184
-1,-1
185,186
187,188
189,190
191,192
193,194
195,196
197,198
-1,-1
199,200
-1,-1
-1,-1
-1,-1
201,202
-1,-1
-1,-1
203,204
205,206
207,208
209,210
211,212
-1,-1
-1,-1
-1,-1
213,214
215,216
-1,-1
217,218
-1,-1
219,220
-1,-1
221,222
-1,-1
-1,-1
-1,-1
-1,-1
223,224
-1,-1
-1,-1
225,226
227,228
-1,-1
229,230
-1,-1
231,232
-1,-1
233,234
235,236
237,238
239,240
-1,-1
-1,-1
-1,-1
-1,-1
241,242
243,244
245,246
-1,-1
247,248
249,250
251,252
253,254
-1,-1
255,256
-1,-1
-1,-1
-1,-1
257,258
-1,-1
259,260
261,262
-1,-1
263,264
-1,-1
-1,-1
265,266
-1,-1
-1,-1
267,268
-1,-1
269,270
271,272
273,274
-1,-1
275,276
-1,-1
-1,-1
-1,-1
277,278
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
279,280
281,282
-1,-1
283,284
-1,-1
-1,-1
285,286
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
287,288
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
289,290
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
291,292
293,294
-1,-1
-1,-1
295,296
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
297,298
299,300
-1,-1
-1,-1
-1,-1
-1,-1
301,302
-1,-1
-1,-1
-1,-1
-1,-1
303,304
-1,-1
-1,-1
305,306
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
